Date,Price
"Nov 02, 2016",0.60%
"Nov 01, 2016",0.60%
"Oct 31, 2016",0.50%
"Oct 28, 2016",0.50%
"Oct 27, 2016",0.50%
"Oct 26, 2016",0.50%
"Oct 25, 2016",0.50%
"Oct 24, 2016",0.50%
"Oct 21, 2016",0.50%
"Oct 20, 2016",0.50%
"Oct 19, 2016",0.50%
"Oct 18, 2016",0.50%
"Oct 17, 2016",0.50%
"Oct 14, 2016",0.50%
"Oct 13, 2016",0.50%
"Oct 12, 2016",0.50%
"Oct 11, 2016",0.50%
"Oct 10, 2016",0.50%
"Oct 07, 2016",0.50%
"Oct 06, 2016",0.50%
"Oct 05, 2016",0.50%
"Oct 04, 2016",0.50%
"Oct 03, 2016",0.50%
"Sep 30, 2016",0.40%
"Sep 29, 2016",0.40%
"Sep 28, 2016",0.40%
"Sep 27, 2016",0.40%
"Sep 26, 2016",0.40%
"Sep 23, 2016",0.40%
"Sep 22, 2016",0.40%
"Sep 21, 2016",0.40%
"Sep 20, 2016",0.40%
"Sep 19, 2016",0.40%
"Sep 16, 2016",0.40%
"Sep 15, 2016",0.40%
"Sep 14, 2016",0.40%
"Sep 13, 2016",0.40%
"Sep 12, 2016",0.40%
"Sep 09, 2016",0.40%
"Sep 08, 2016",0.40%
"Sep 07, 2016",0.40%
"Sep 06, 2016",0.40%
"Sep 05, 2016",0.40%
"Sep 02, 2016",0.40%
"Sep 01, 2016",0.40%
"Aug 31, 2016",0.20%
"Aug 30, 2016",0.20%
"Aug 29, 2016",0.20%
"Aug 26, 2016",0.20%
"Aug 25, 2016",0.20%
"Aug 24, 2016",0.20%
"Aug 23, 2016",0.20%
"Aug 22, 2016",0.20%
"Aug 19, 2016",0.20%
"Aug 18, 2016",0.20%
"Aug 17, 2016",0.20%
"Aug 16, 2016",0.20%
"Aug 15, 2016",0.20%
"Aug 12, 2016",0.20%
"Aug 11, 2016",0.20%
"Aug 10, 2016",0.20%
"Aug 09, 2016",0.20%
"Aug 08, 2016",0.20%
"Aug 05, 2016",0.20%
"Aug 04, 2016",0.20%
"Aug 03, 2016",0.20%
"Aug 02, 2016",0.20%
"Aug 01, 2016",0.20%
"Jul 29, 2016",0.20%
"Jul 28, 2016",0.20%
"Jul 27, 2016",0.20%
"Jul 26, 2016",0.20%
"Jul 25, 2016",0.20%
"Jul 22, 2016",0.20%
"Jul 21, 2016",0.20%
"Jul 20, 2016",0.20%
"Jul 19, 2016",0.20%
"Jul 18, 2016",0.20%
"Jul 15, 2016",0.20%
"Jul 14, 2016",0.20%
"Jul 13, 2016",0.20%
"Jul 12, 2016",0.20%
"Jul 11, 2016",0.20%
"Jul 08, 2016",0.20%
"Jul 07, 2016",0.20%
"Jul 06, 2016",0.20%
"Jul 05, 2016",0.20%
"Jul 04, 2016",0.20%
"Jul 01, 2016",0.20%
"Jun 30, 2016",0.10%
"Jun 29, 2016",0.10%
"Jun 28, 2016",0.10%
"Jun 27, 2016",0.10%
"Jun 24, 2016",0.10%
"Jun 23, 2016",0.10%
"Jun 22, 2016",0.10%
"Jun 21, 2016",0.10%
"Jun 20, 2016",0.10%
"Jun 17, 2016",0.10%
"Jun 16, 2016",0.10%
"Jun 15, 2016",0.10%
"Jun 14, 2016",0.10%
"Jun 13, 2016",0.10%
"Jun 10, 2016",0.10%
"Jun 09, 2016",0.10%
"Jun 08, 2016",0.10%
"Jun 07, 2016",0.10%
"Jun 06, 2016",0.10%
"Jun 03, 2016",0.10%
"Jun 02, 2016",0.10%
"Jun 01, 2016",0.10%
"May 31, 2016",-0.10%
"May 30, 2016",-0.10%
"May 27, 2016",-0.10%
"May 26, 2016",-0.10%
"May 25, 2016",-0.10%
"May 24, 2016",-0.10%
"May 23, 2016",-0.10%
"May 20, 2016",-0.10%
"May 19, 2016",-0.10%
"May 18, 2016",-0.10%
"May 17, 2016",-0.10%
"May 16, 2016",-0.10%
"May 13, 2016",-0.10%
"May 12, 2016",-0.10%
"May 11, 2016",-0.10%
"May 10, 2016",-0.10%
"May 09, 2016",-0.10%
"May 06, 2016",-0.10%
"May 05, 2016",-0.10%
"May 04, 2016",-0.10%
"May 03, 2016",-0.10%
"May 02, 2016",-0.10%
"Apr 29, 2016",-0.20%
"Apr 28, 2016",-0.20%
"Apr 27, 2016",-0.20%
"Apr 26, 2016",-0.20%
"Apr 25, 2016",-0.20%
"Apr 22, 2016",-0.20%
"Apr 21, 2016",-0.20%
"Apr 20, 2016",-0.20%
"Apr 19, 2016",-0.20%
"Apr 18, 2016",-0.20%
"Apr 15, 2016",-0.20%
"Apr 14, 2016",-0.20%
"Apr 13, 2016",-0.20%
"Apr 12, 2016",-0.20%
"Apr 11, 2016",-0.20%
"Apr 08, 2016",-0.20%
"Apr 07, 2016",-0.20%
"Apr 06, 2016",-0.20%
"Apr 05, 2016",-0.20%
"Apr 04, 2016",-0.20%
"Apr 01, 2016",-0.20%
"Mar 31, 2016",0.00%
"Mar 30, 2016",0.00%
"Mar 29, 2016",0.00%
"Mar 28, 2016",0.00%
"Mar 25, 2016",0.00%
"Mar 24, 2016",0.00%
"Mar 23, 2016",0.00%
"Mar 22, 2016",0.00%
"Mar 21, 2016",0.00%
"Mar 18, 2016",0.00%
"Mar 17, 2016",0.00%
"Mar 16, 2016",0.00%
"Mar 15, 2016",0.00%
"Mar 14, 2016",0.00%
"Mar 11, 2016",0.00%
"Mar 10, 2016",0.00%
"Mar 09, 2016",0.00%
"Mar 08, 2016",0.00%
"Mar 07, 2016",0.00%
"Mar 04, 2016",0.00%
"Mar 03, 2016",0.00%
"Mar 02, 2016",0.00%
"Mar 01, 2016",0.00%
"Feb 29, 2016",-0.20%
"Feb 26, 2016",-0.20%
"Feb 25, 2016",-0.20%
"Feb 24, 2016",-0.20%
"Feb 23, 2016",-0.20%
"Feb 22, 2016",-0.20%
"Feb 19, 2016",-0.20%
"Feb 18, 2016",-0.20%
"Feb 17, 2016",-0.20%
"Feb 16, 2016",-0.20%
"Feb 15, 2016",-0.20%
"Feb 12, 2016",-0.20%
"Feb 11, 2016",-0.20%
"Feb 10, 2016",-0.20%
"Feb 09, 2016",-0.20%
"Feb 08, 2016",-0.20%
"Feb 05, 2016",-0.20%
"Feb 04, 2016",-0.20%
"Feb 03, 2016",-0.20%
"Feb 02, 2016",-0.20%
"Feb 01, 2016",-0.20%
"Jan 29, 2016",0.30%
"Jan 28, 2016",0.30%
"Jan 27, 2016",0.30%
"Jan 26, 2016",0.30%
"Jan 25, 2016",0.30%
"Jan 22, 2016",0.30%
"Jan 21, 2016",0.30%
"Jan 20, 2016",0.30%
"Jan 19, 2016",0.30%
"Jan 18, 2016",0.30%
"Jan 15, 2016",0.30%
"Jan 14, 2016",0.30%
"Jan 13, 2016",0.30%
"Jan 12, 2016",0.30%
"Jan 11, 2016",0.30%
"Jan 08, 2016",0.30%
"Jan 07, 2016",0.30%
"Jan 06, 2016",0.30%
"Jan 05, 2016",0.30%
"Jan 04, 2016",0.30%
"Jan 01, 2016",0.30%
"Dec 31, 2015",0.20%
"Dec 30, 2015",0.20%
"Dec 29, 2015",0.20%
"Dec 28, 2015",0.20%
"Dec 25, 2015",0.20%
"Dec 24, 2015",0.20%
"Dec 23, 2015",0.20%
"Dec 22, 2015",0.20%
"Dec 21, 2015",0.20%
"Dec 18, 2015",0.20%
"Dec 17, 2015",0.20%
"Dec 16, 2015",0.20%
"Dec 15, 2015",0.20%
"Dec 14, 2015",0.20%
"Dec 11, 2015",0.20%
"Dec 10, 2015",0.20%
"Dec 09, 2015",0.20%
"Dec 08, 2015",0.20%
"Dec 07, 2015",0.20%
"Dec 04, 2015",0.20%
"Dec 03, 2015",0.20%
"Dec 02, 2015",0.20%
"Dec 01, 2015",0.20%
"Nov 30, 2015",0.10%
"Nov 27, 2015",0.10%
"Nov 26, 2015",0.10%
"Nov 25, 2015",0.10%
"Nov 24, 2015",0.10%
"Nov 23, 2015",0.10%
"Nov 20, 2015",0.10%
"Nov 19, 2015",0.10%
"Nov 18, 2015",0.10%
"Nov 17, 2015",0.10%
"Nov 16, 2015",0.10%
"Nov 13, 2015",0.10%
"Nov 12, 2015",0.10%
"Nov 11, 2015",0.10%
"Nov 10, 2015",0.10%
"Nov 09, 2015",0.10%
"Nov 06, 2015",0.10%
"Nov 05, 2015",0.10%
"Nov 04, 2015",0.10%
"Nov 03, 2015",0.10%
"Nov 02, 2015",0.10%
"Oct 30, 2015",0.10%
"Oct 29, 2015",0.10%
"Oct 28, 2015",0.10%
"Oct 27, 2015",0.10%
"Oct 26, 2015",0.10%
"Oct 23, 2015",0.10%
"Oct 22, 2015",0.10%
"Oct 21, 2015",0.10%
"Oct 20, 2015",0.10%
"Oct 19, 2015",0.10%
"Oct 16, 2015",0.10%
"Oct 15, 2015",0.10%
"Oct 14, 2015",0.10%
"Oct 13, 2015",0.10%
"Oct 12, 2015",0.10%
"Oct 09, 2015",0.10%
"Oct 08, 2015",0.10%
"Oct 07, 2015",0.10%
"Oct 06, 2015",0.10%
"Oct 05, 2015",0.10%
"Oct 02, 2015",0.10%
"Oct 01, 2015",0.10%
"Sep 30, 2015",-0.10%
"Sep 29, 2015",-0.10%
"Sep 28, 2015",-0.10%
"Sep 25, 2015",-0.10%
"Sep 24, 2015",-0.10%
"Sep 23, 2015",-0.10%
"Sep 22, 2015",-0.10%
"Sep 21, 2015",-0.10%
"Sep 18, 2015",-0.10%
"Sep 17, 2015",-0.10%
"Sep 16, 2015",-0.10%
"Sep 15, 2015",-0.10%
"Sep 14, 2015",-0.10%
"Sep 11, 2015",-0.10%
"Sep 10, 2015",-0.10%
"Sep 09, 2015",-0.10%
"Sep 08, 2015",-0.10%
"Sep 07, 2015",-0.10%
"Sep 04, 2015",-0.10%
"Sep 03, 2015",-0.10%
"Sep 02, 2015",-0.10%
"Sep 01, 2015",-0.10%
"Aug 31, 2015",0.10%
"Aug 28, 2015",0.10%
"Aug 27, 2015",0.10%
"Aug 26, 2015",0.10%
"Aug 25, 2015",0.10%
"Aug 24, 2015",0.10%
"Aug 21, 2015",0.10%
"Aug 20, 2015",0.10%
"Aug 19, 2015",0.10%
"Aug 18, 2015",0.10%
"Aug 17, 2015",0.10%
"Aug 14, 2015",0.10%
"Aug 13, 2015",0.10%
"Aug 12, 2015",0.10%
"Aug 11, 2015",0.10%
"Aug 10, 2015",0.10%
"Aug 07, 2015",0.10%
"Aug 06, 2015",0.10%
"Aug 05, 2015",0.10%
"Aug 04, 2015",0.10%
"Aug 03, 2015",0.10%
"Jul 31, 2015",0.20%
"Jul 30, 2015",0.20%
"Jul 29, 2015",0.20%
"Jul 28, 2015",0.20%
"Jul 27, 2015",0.20%
"Jul 24, 2015",0.20%
"Jul 23, 2015",0.20%
"Jul 22, 2015",0.20%
"Jul 21, 2015",0.20%
"Jul 20, 2015",0.20%
"Jul 17, 2015",0.20%
"Jul 16, 2015",0.20%
"Jul 15, 2015",0.20%
"Jul 14, 2015",0.20%
"Jul 13, 2015",0.20%
"Jul 10, 2015",0.20%
"Jul 09, 2015",0.20%
"Jul 08, 2015",0.20%
"Jul 07, 2015",0.20%
"Jul 06, 2015",0.20%
"Jul 03, 2015",0.20%
"Jul 02, 2015",0.20%
"Jul 01, 2015",0.20%
"Jun 30, 2015",0.20%
"Jun 29, 2015",0.20%
"Jun 26, 2015",0.20%
"Jun 25, 2015",0.20%
"Jun 24, 2015",0.20%
"Jun 23, 2015",0.20%
"Jun 22, 2015",0.20%
"Jun 19, 2015",0.20%
"Jun 18, 2015",0.20%
"Jun 17, 2015",0.20%
"Jun 16, 2015",0.20%
"Jun 15, 2015",0.20%
"Jun 12, 2015",0.20%
"Jun 11, 2015",0.20%
"Jun 10, 2015",0.20%
"Jun 09, 2015",0.20%
"Jun 08, 2015",0.20%
"Jun 05, 2015",0.20%
"Jun 04, 2015",0.20%
"Jun 03, 2015",0.20%
"Jun 02, 2015",0.20%
"Jun 01, 2015",0.20%
"May 29, 2015",0.30%
"May 28, 2015",0.30%
"May 27, 2015",0.30%
"May 26, 2015",0.30%
"May 25, 2015",0.30%
"May 22, 2015",0.30%
"May 21, 2015",0.30%
"May 20, 2015",0.30%
"May 19, 2015",0.30%
"May 18, 2015",0.30%
"May 15, 2015",0.30%
"May 14, 2015",0.30%
"May 13, 2015",0.30%
"May 12, 2015",0.30%
"May 11, 2015",0.30%
"May 08, 2015",0.30%
"May 07, 2015",0.30%
"May 06, 2015",0.30%
"May 05, 2015",0.30%
"May 04, 2015",0.30%
"May 01, 2015",0.30%
"Apr 30, 2015",0.00%
"Apr 29, 2015",0.00%
"Apr 28, 2015",0.00%
"Apr 27, 2015",0.00%
"Apr 24, 2015",0.00%
"Apr 23, 2015",0.00%
"Apr 22, 2015",0.00%
"Apr 21, 2015",0.00%
"Apr 20, 2015",0.00%
"Apr 17, 2015",0.00%
"Apr 16, 2015",0.00%
"Apr 15, 2015",0.00%
"Apr 14, 2015",0.00%
"Apr 13, 2015",0.00%
"Apr 10, 2015",0.00%
"Apr 09, 2015",0.00%
"Apr 08, 2015",0.00%
"Apr 07, 2015",0.00%
"Apr 06, 2015",0.00%
"Apr 03, 2015",0.00%
"Apr 02, 2015",0.00%
"Apr 01, 2015",0.00%
"Mar 31, 2015",-0.10%
"Mar 30, 2015",-0.10%
"Mar 27, 2015",-0.10%
"Mar 26, 2015",-0.10%
"Mar 25, 2015",-0.10%
"Mar 24, 2015",-0.10%
"Mar 23, 2015",-0.10%
"Mar 20, 2015",-0.10%
"Mar 19, 2015",-0.10%
"Mar 18, 2015",-0.10%
"Mar 17, 2015",-0.10%
"Mar 16, 2015",-0.10%
"Mar 13, 2015",-0.10%
"Mar 12, 2015",-0.10%
"Mar 11, 2015",-0.10%
"Mar 10, 2015",-0.10%
"Mar 09, 2015",-0.10%
"Mar 06, 2015",-0.10%
"Mar 05, 2015",-0.10%
"Mar 04, 2015",-0.10%
"Mar 03, 2015",-0.10%
"Mar 02, 2015",-0.10%
"Feb 27, 2015",-0.30%
"Feb 26, 2015",-0.30%
"Feb 25, 2015",-0.30%
"Feb 24, 2015",-0.30%
"Feb 23, 2015",-0.30%
"Feb 20, 2015",-0.30%
"Feb 19, 2015",-0.30%
"Feb 18, 2015",-0.30%
"Feb 17, 2015",-0.30%
"Feb 16, 2015",-0.30%
"Feb 13, 2015",-0.30%
"Feb 12, 2015",-0.30%
"Feb 11, 2015",-0.30%
"Feb 10, 2015",-0.30%
"Feb 09, 2015",-0.30%
"Feb 06, 2015",-0.30%
"Feb 05, 2015",-0.30%
"Feb 04, 2015",-0.30%
"Feb 03, 2015",-0.30%
"Feb 02, 2015",-0.30%
"Jan 30, 2015",-0.60%
"Jan 29, 2015",-0.60%
"Jan 28, 2015",-0.60%
"Jan 27, 2015",-0.60%
"Jan 26, 2015",-0.60%
"Jan 23, 2015",-0.60%
"Jan 22, 2015",-0.60%
"Jan 21, 2015",-0.60%
"Jan 20, 2015",-0.60%
"Jan 19, 2015",-0.60%
"Jan 16, 2015",-0.60%
"Jan 15, 2015",-0.60%
"Jan 14, 2015",-0.60%
"Jan 13, 2015",-0.60%
"Jan 12, 2015",-0.60%
"Jan 09, 2015",-0.60%
"Jan 08, 2015",-0.60%
"Jan 07, 2015",-0.60%
"Jan 06, 2015",-0.60%
"Jan 05, 2015",-0.60%
"Jan 02, 2015",-0.60%
"Jan 01, 2015",-0.60%
"Dec 31, 2014",-0.20%
"Dec 30, 2014",-0.20%
"Dec 29, 2014",-0.20%
"Dec 26, 2014",-0.20%
"Dec 25, 2014",-0.20%
"Dec 24, 2014",-0.20%
"Dec 23, 2014",-0.20%
"Dec 22, 2014",-0.20%
"Dec 19, 2014",-0.20%
"Dec 18, 2014",-0.20%
"Dec 17, 2014",-0.20%
"Dec 16, 2014",-0.20%
"Dec 15, 2014",-0.20%
"Dec 12, 2014",-0.20%
"Dec 11, 2014",-0.20%
"Dec 10, 2014",-0.20%
"Dec 09, 2014",-0.20%
"Dec 08, 2014",-0.20%
"Dec 05, 2014",-0.20%
"Dec 04, 2014",-0.20%
"Dec 03, 2014",-0.20%
"Dec 02, 2014",-0.20%
"Dec 01, 2014",-0.20%
"Nov 28, 2014",0.30%
"Nov 27, 2014",0.30%
"Nov 26, 2014",0.30%
"Nov 25, 2014",0.30%
"Nov 24, 2014",0.30%
"Nov 21, 2014",0.30%
"Nov 20, 2014",0.30%
"Nov 19, 2014",0.30%
"Nov 18, 2014",0.30%
"Nov 17, 2014",0.30%
"Nov 14, 2014",0.30%
"Nov 13, 2014",0.30%
"Nov 12, 2014",0.30%
"Nov 11, 2014",0.30%
"Nov 10, 2014",0.30%
"Nov 07, 2014",0.30%
"Nov 06, 2014",0.30%
"Nov 05, 2014",0.30%
"Nov 04, 2014",0.30%
"Nov 03, 2014",0.30%
"Oct 31, 2014",0.40%
"Oct 30, 2014",0.40%
"Oct 29, 2014",0.40%
"Oct 28, 2014",0.40%
"Oct 27, 2014",0.40%
"Oct 24, 2014",0.40%
"Oct 23, 2014",0.40%
"Oct 22, 2014",0.40%
"Oct 21, 2014",0.40%
"Oct 20, 2014",0.40%
"Oct 17, 2014",0.40%
"Oct 16, 2014",0.40%
"Oct 15, 2014",0.40%
"Oct 14, 2014",0.40%
"Oct 13, 2014",0.40%
"Oct 10, 2014",0.40%
"Oct 09, 2014",0.40%
"Oct 08, 2014",0.40%
"Oct 07, 2014",0.40%
"Oct 06, 2014",0.40%
"Oct 03, 2014",0.40%
"Oct 02, 2014",0.40%
"Oct 01, 2014",0.40%
"Sep 30, 2014",0.30%
"Sep 29, 2014",0.30%
"Sep 26, 2014",0.30%
"Sep 25, 2014",0.30%
"Sep 24, 2014",0.30%
"Sep 23, 2014",0.30%
"Sep 22, 2014",0.30%
"Sep 19, 2014",0.30%
"Sep 18, 2014",0.30%
"Sep 17, 2014",0.30%
"Sep 16, 2014",0.30%
"Sep 15, 2014",0.30%
"Sep 12, 2014",0.30%
"Sep 11, 2014",0.30%
"Sep 10, 2014",0.30%
"Sep 09, 2014",0.30%
"Sep 08, 2014",0.30%
"Sep 05, 2014",0.30%
"Sep 04, 2014",0.30%
"Sep 03, 2014",0.30%
"Sep 02, 2014",0.30%
"Sep 01, 2014",0.30%
"Aug 29, 2014",0.40%
"Aug 28, 2014",0.40%
"Aug 27, 2014",0.40%
"Aug 26, 2014",0.40%
"Aug 25, 2014",0.40%
"Aug 22, 2014",0.40%
"Aug 21, 2014",0.40%
"Aug 20, 2014",0.40%
"Aug 19, 2014",0.40%
"Aug 18, 2014",0.40%
"Aug 15, 2014",0.40%
"Aug 14, 2014",0.40%
"Aug 13, 2014",0.40%
"Aug 12, 2014",0.40%
"Aug 11, 2014",0.40%
"Aug 08, 2014",0.40%
"Aug 07, 2014",0.40%
"Aug 06, 2014",0.40%
"Aug 05, 2014",0.40%
"Aug 04, 2014",0.40%
"Aug 01, 2014",0.40%
"Jul 31, 2014",0.40%
"Jul 30, 2014",0.40%
"Jul 29, 2014",0.40%
"Jul 28, 2014",0.40%
"Jul 25, 2014",0.40%
"Jul 24, 2014",0.40%
"Jul 23, 2014",0.40%
"Jul 22, 2014",0.40%
"Jul 21, 2014",0.40%
"Jul 18, 2014",0.40%
"Jul 17, 2014",0.40%
"Jul 16, 2014",0.40%
"Jul 15, 2014",0.40%
"Jul 14, 2014",0.40%
"Jul 11, 2014",0.40%
"Jul 10, 2014",0.40%
"Jul 09, 2014",0.40%
"Jul 08, 2014",0.40%
"Jul 07, 2014",0.40%
"Jul 04, 2014",0.40%
"Jul 03, 2014",0.40%
"Jul 02, 2014",0.40%
"Jul 01, 2014",0.40%
"Jun 30, 2014",0.50%
"Jun 27, 2014",0.50%
"Jun 26, 2014",0.50%
"Jun 25, 2014",0.50%
"Jun 24, 2014",0.50%
"Jun 23, 2014",0.50%
"Jun 20, 2014",0.50%
"Jun 19, 2014",0.50%
"Jun 18, 2014",0.50%
"Jun 17, 2014",0.50%
"Jun 16, 2014",0.50%
"Jun 13, 2014",0.50%
"Jun 12, 2014",0.50%
"Jun 11, 2014",0.50%
"Jun 10, 2014",0.50%
"Jun 09, 2014",0.50%
"Jun 06, 2014",0.50%
"Jun 05, 2014",0.50%
"Jun 04, 2014",0.50%
"Jun 03, 2014",0.50%
"Jun 02, 2014",0.50%
"May 30, 2014",0.50%
"May 29, 2014",0.50%
"May 28, 2014",0.50%
"May 27, 2014",0.50%
"May 26, 2014",0.50%
"May 23, 2014",0.50%
"May 22, 2014",0.50%
"May 21, 2014",0.50%
"May 20, 2014",0.50%
"May 19, 2014",0.50%
"May 16, 2014",0.50%
"May 15, 2014",0.50%
"May 14, 2014",0.50%
"May 13, 2014",0.50%
"May 12, 2014",0.50%
"May 09, 2014",0.50%
"May 08, 2014",0.50%
"May 07, 2014",0.50%
"May 06, 2014",0.50%
"May 05, 2014",0.50%
"May 02, 2014",0.50%
"May 01, 2014",0.50%
"Apr 30, 2014",0.70%
"Apr 29, 2014",0.70%
"Apr 28, 2014",0.70%
"Apr 25, 2014",0.70%
"Apr 24, 2014",0.70%
"Apr 23, 2014",0.70%
"Apr 22, 2014",0.70%
"Apr 21, 2014",0.70%
"Apr 18, 2014",0.70%
"Apr 17, 2014",0.70%
"Apr 16, 2014",0.70%
"Apr 15, 2014",0.70%
"Apr 14, 2014",0.70%
"Apr 11, 2014",0.70%
"Apr 10, 2014",0.70%
"Apr 09, 2014",0.70%
"Apr 08, 2014",0.70%
"Apr 07, 2014",0.70%
"Apr 04, 2014",0.70%
"Apr 03, 2014",0.70%
"Apr 02, 2014",0.70%
"Apr 01, 2014",0.70%
"Mar 31, 2014",0.50%
"Mar 28, 2014",0.50%
"Mar 27, 2014",0.50%
"Mar 26, 2014",0.50%
"Mar 25, 2014",0.50%
"Mar 24, 2014",0.50%
"Mar 21, 2014",0.50%
"Mar 20, 2014",0.50%
"Mar 19, 2014",0.50%
"Mar 18, 2014",0.50%
"Mar 17, 2014",0.50%
"Mar 14, 2014",0.50%
"Mar 13, 2014",0.50%
"Mar 12, 2014",0.50%
"Mar 11, 2014",0.50%
"Mar 10, 2014",0.50%
"Mar 07, 2014",0.50%
"Mar 06, 2014",0.50%
"Mar 05, 2014",0.50%
"Mar 04, 2014",0.50%
"Mar 03, 2014",0.50%
"Feb 28, 2014",0.70%
"Feb 27, 2014",0.70%
"Feb 26, 2014",0.70%
"Feb 25, 2014",0.70%
"Feb 24, 2014",0.70%
"Feb 21, 2014",0.70%
"Feb 20, 2014",0.70%
"Feb 19, 2014",0.70%
"Feb 18, 2014",0.70%
"Feb 17, 2014",0.70%
"Feb 14, 2014",0.70%
"Feb 13, 2014",0.70%
"Feb 12, 2014",0.70%
"Feb 11, 2014",0.70%
"Feb 10, 2014",0.70%
"Feb 07, 2014",0.70%
"Feb 06, 2014",0.70%
"Feb 05, 2014",0.70%
"Feb 04, 2014",0.70%
"Feb 03, 2014",0.70%
"Jan 31, 2014",0.80%
"Jan 30, 2014",0.80%
"Jan 29, 2014",0.80%
"Jan 28, 2014",0.80%
"Jan 27, 2014",0.80%
"Jan 24, 2014",0.80%
"Jan 23, 2014",0.80%
"Jan 22, 2014",0.80%
"Jan 21, 2014",0.80%
"Jan 20, 2014",0.80%
"Jan 17, 2014",0.80%
"Jan 16, 2014",0.80%
"Jan 15, 2014",0.80%
"Jan 14, 2014",0.80%
"Jan 13, 2014",0.80%
"Jan 10, 2014",0.80%
"Jan 09, 2014",0.80%
"Jan 08, 2014",0.80%
"Jan 07, 2014",0.80%
"Jan 06, 2014",0.80%
"Jan 03, 2014",0.80%
"Jan 02, 2014",0.80%
"Jan 01, 2014",0.80%
"Dec 31, 2013",0.80%
"Dec 30, 2013",0.80%
"Dec 27, 2013",0.80%
"Dec 26, 2013",0.80%
"Dec 25, 2013",0.80%
"Dec 24, 2013",0.80%
"Dec 23, 2013",0.80%
"Dec 20, 2013",0.80%
"Dec 19, 2013",0.80%
"Dec 18, 2013",0.80%
"Dec 17, 2013",0.80%
"Dec 16, 2013",0.80%
"Dec 13, 2013",0.80%
"Dec 12, 2013",0.80%
"Dec 11, 2013",0.80%
"Dec 10, 2013",0.80%
"Dec 09, 2013",0.80%
"Dec 06, 2013",0.80%
"Dec 05, 2013",0.80%
"Dec 04, 2013",0.80%
"Dec 03, 2013",0.80%
"Dec 02, 2013",0.80%
"Nov 29, 2013",0.90%
"Nov 28, 2013",0.90%
"Nov 27, 2013",0.90%
"Nov 26, 2013",0.90%
"Nov 25, 2013",0.90%
"Nov 22, 2013",0.90%
"Nov 21, 2013",0.90%
"Nov 20, 2013",0.90%
"Nov 19, 2013",0.90%
"Nov 18, 2013",0.90%
"Nov 15, 2013",0.90%
"Nov 14, 2013",0.90%
"Nov 13, 2013",0.90%
"Nov 12, 2013",0.90%
"Nov 11, 2013",0.90%
"Nov 08, 2013",0.90%
"Nov 07, 2013",0.90%
"Nov 06, 2013",0.90%
"Nov 05, 2013",0.90%
"Nov 04, 2013",0.90%
"Nov 01, 2013",0.90%
"Oct 31, 2013",0.70%
"Oct 30, 2013",0.70%
"Oct 29, 2013",0.70%
"Oct 28, 2013",0.70%
"Oct 25, 2013",0.70%
"Oct 24, 2013",0.70%
"Oct 23, 2013",0.70%
"Oct 22, 2013",0.70%
"Oct 21, 2013",0.70%
"Oct 18, 2013",0.70%
"Oct 17, 2013",0.70%
"Oct 16, 2013",0.70%
"Oct 15, 2013",0.70%
"Oct 14, 2013",0.70%
"Oct 11, 2013",0.70%
"Oct 10, 2013",0.70%
"Oct 09, 2013",0.70%
"Oct 08, 2013",0.70%
"Oct 07, 2013",0.70%
"Oct 04, 2013",0.70%
"Oct 03, 2013",0.70%
"Oct 02, 2013",0.70%
"Oct 01, 2013",0.70%
"Sep 30, 2013",1.10%
"Sep 27, 2013",1.10%
"Sep 26, 2013",1.10%
"Sep 25, 2013",1.10%
"Sep 24, 2013",1.10%
"Sep 23, 2013",1.10%
"Sep 20, 2013",1.10%
"Sep 19, 2013",1.10%
"Sep 18, 2013",1.10%
"Sep 17, 2013",1.10%
"Sep 16, 2013",1.10%
"Sep 13, 2013",1.10%
"Sep 12, 2013",1.10%
"Sep 11, 2013",1.10%
"Sep 10, 2013",1.10%
"Sep 09, 2013",1.10%
"Sep 06, 2013",1.10%
"Sep 05, 2013",1.10%
"Sep 04, 2013",1.10%
"Sep 03, 2013",1.10%
"Sep 02, 2013",1.10%
"Aug 30, 2013",1.30%
"Aug 29, 2013",1.30%
"Aug 28, 2013",1.30%
"Aug 27, 2013",1.30%
"Aug 26, 2013",1.30%
"Aug 23, 2013",1.30%
"Aug 22, 2013",1.30%
"Aug 21, 2013",1.30%
"Aug 20, 2013",1.30%
"Aug 19, 2013",1.30%
"Aug 16, 2013",1.30%
"Aug 15, 2013",1.30%
"Aug 14, 2013",1.30%
"Aug 13, 2013",1.30%
"Aug 12, 2013",1.30%
"Aug 09, 2013",1.30%
"Aug 08, 2013",1.30%
"Aug 07, 2013",1.30%
"Aug 06, 2013",1.30%
"Aug 05, 2013",1.30%
"Aug 02, 2013",1.30%
"Aug 01, 2013",1.30%
"Jul 31, 2013",1.60%
"Jul 30, 2013",1.60%
"Jul 29, 2013",1.60%
"Jul 26, 2013",1.60%
"Jul 25, 2013",1.60%
"Jul 24, 2013",1.60%
"Jul 23, 2013",1.60%
"Jul 22, 2013",1.60%
"Jul 19, 2013",1.60%
"Jul 18, 2013",1.60%
"Jul 17, 2013",1.60%
"Jul 16, 2013",1.60%
"Jul 15, 2013",1.60%
"Jul 12, 2013",1.60%
"Jul 11, 2013",1.60%
"Jul 10, 2013",1.60%
"Jul 09, 2013",1.60%
"Jul 08, 2013",1.60%
"Jul 05, 2013",1.60%
"Jul 04, 2013",1.60%
"Jul 03, 2013",1.60%
