Date,Price
"Jan 04, 2018",61789
"Jan 03, 2018",61789
"Jan 02, 2018",61789
"Jan 01, 2018",61789
"Dec 29, 2017",61108
"Dec 28, 2017",61108
"Dec 27, 2017",61108
"Dec 26, 2017",61108
"Dec 25, 2017",61108
"Dec 22, 2017",61108
"Dec 21, 2017",61108
"Dec 20, 2017",61108
"Dec 19, 2017",61108
"Dec 18, 2017",61108
"Dec 15, 2017",61108
"Dec 14, 2017",61108
"Dec 13, 2017",61108
"Dec 12, 2017",61108
"Dec 11, 2017",61108
"Dec 08, 2017",61108
"Dec 07, 2017",61108
"Dec 06, 2017",61108
"Dec 05, 2017",61108
"Dec 04, 2017",61108
"Dec 01, 2017",61108
"Nov 30, 2017",61108
"Nov 29, 2017",61108
"Nov 28, 2017",61108
"Nov 27, 2017",61108
"Nov 24, 2017",61108
"Nov 23, 2017",61108
"Nov 22, 2017",61108
"Nov 21, 2017",61108
"Nov 20, 2017",61108
"Nov 17, 2017",61108
"Nov 16, 2017",61108
"Nov 15, 2017",61108
"Nov 14, 2017",61108
"Nov 13, 2017",61108
"Nov 10, 2017",61108
"Nov 09, 2017",61108
"Nov 08, 2017",61108
"Nov 07, 2017",61108
"Nov 06, 2017",61108
"Nov 03, 2017",61108
"Nov 02, 2017",61108
"Nov 01, 2017",61108
"Oct 31, 2017",61108
"Oct 30, 2017",61108
"Oct 27, 2017",61108
"Oct 26, 2017",61108
"Oct 25, 2017",61108
"Oct 24, 2017",61108
"Oct 23, 2017",61108
"Oct 20, 2017",61108
"Oct 19, 2017",61108
"Oct 18, 2017",61108
"Oct 17, 2017",61108
"Oct 16, 2017",61108
"Oct 13, 2017",61108
"Oct 12, 2017",61108
"Oct 11, 2017",61108
"Oct 10, 2017",61108
"Oct 09, 2017",61108
"Oct 06, 2017",61108
"Oct 05, 2017",61108
"Oct 04, 2017",61108
"Oct 03, 2017",61108
"Oct 02, 2017",61108
"Sep 29, 2017",60256
"Sep 28, 2017",60256
"Sep 27, 2017",60256
"Sep 26, 2017",60256
"Sep 25, 2017",60256
"Sep 22, 2017",60256
"Sep 21, 2017",60256
"Sep 20, 2017",60256
"Sep 19, 2017",60256
"Sep 18, 2017",60256
"Sep 15, 2017",60256
"Sep 14, 2017",60256
"Sep 13, 2017",60256
"Sep 12, 2017",60256
"Sep 11, 2017",60256
"Sep 08, 2017",60256
"Sep 07, 2017",60256
"Sep 06, 2017",60256
"Sep 05, 2017",60256
"Sep 04, 2017",60256
"Sep 01, 2017",60256
"Aug 31, 2017",60256
"Aug 30, 2017",60256
"Aug 29, 2017",60256
"Aug 28, 2017",60256
"Aug 25, 2017",60256
"Aug 24, 2017",60256
"Aug 23, 2017",60256
"Aug 22, 2017",60256
"Aug 21, 2017",60256
"Aug 18, 2017",60256
"Aug 17, 2017",60256
"Aug 16, 2017",60256
"Aug 15, 2017",60256
"Aug 14, 2017",60256
"Aug 11, 2017",60256
"Aug 10, 2017",60256
"Aug 09, 2017",60256
"Aug 08, 2017",60256
"Aug 07, 2017",60256
"Aug 04, 2017",60256
"Aug 03, 2017",60256
"Aug 02, 2017",60256
"Aug 01, 2017",60256
"Jul 31, 2017",60256
"Jul 28, 2017",60256
"Jul 27, 2017",60256
"Jul 26, 2017",60256
"Jul 25, 2017",60256
"Jul 24, 2017",60256
"Jul 21, 2017",60256
"Jul 20, 2017",60256
"Jul 19, 2017",60256
"Jul 18, 2017",60256
"Jul 17, 2017",60256
"Jul 14, 2017",60256
"Jul 13, 2017",60256
"Jul 12, 2017",60256
"Jul 11, 2017",60256
"Jul 10, 2017",60256
"Jul 07, 2017",60256
"Jul 06, 2017",60256
"Jul 05, 2017",60256
"Jul 04, 2017",60256
"Jul 03, 2017",60256
"Jun 30, 2017",59568
"Jun 29, 2017",59568
"Jun 28, 2017",59568
"Jun 27, 2017",59568
"Jun 26, 2017",59568
"Jun 23, 2017",59568
"Jun 22, 2017",59568
"Jun 21, 2017",59568
"Jun 20, 2017",59568
"Jun 19, 2017",59568
"Jun 16, 2017",59568
"Jun 15, 2017",59568
"Jun 14, 2017",59568
"Jun 13, 2017",59568
"Jun 12, 2017",59568
"Jun 09, 2017",59568
"Jun 08, 2017",59568
"Jun 07, 2017",59568
"Jun 06, 2017",59568
"Jun 05, 2017",59568
"Jun 02, 2017",59568
"Jun 01, 2017",59568
"May 31, 2017",59568
"May 30, 2017",59568
"May 29, 2017",59568
"May 26, 2017",59568
"May 25, 2017",59568
"May 24, 2017",59568
"May 23, 2017",59568
"May 22, 2017",59568
"May 19, 2017",59568
"May 18, 2017",59568
"May 17, 2017",59568
"May 16, 2017",59568
"May 15, 2017",59568
"May 12, 2017",59568
"May 11, 2017",59568
"May 10, 2017",59568
"May 09, 2017",59568
"May 08, 2017",59568
"May 05, 2017",59568
"May 04, 2017",59568
"May 03, 2017",59568
"May 02, 2017",59568
"May 01, 2017",59568
"Apr 28, 2017",59568
"Apr 27, 2017",59568
"Apr 26, 2017",59568
"Apr 25, 2017",59568
"Apr 24, 2017",59568
"Apr 21, 2017",59568
"Apr 20, 2017",59568
"Apr 19, 2017",59568
"Apr 18, 2017",59568
"Apr 17, 2017",59568
